# Goxel 0.14.0
# One line per voxel
# X Y Z RRGGBB
15 34 4 7f7f7f
0 35 4 7f7f7f
1 35 4 7f7f7f
2 35 4 7f7f7f
3 35 4 7f7f7f
4 35 4 7f7f7f
5 35 4 7f7f7f
6 35 4 7f7f7f
7 35 4 7f7f7f
8 35 4 7f7f7f
9 35 4 7f7f7f
10 35 4 7f7f7f
11 35 4 7f7f7f
12 35 4 7f7f7f
13 35 4 7f7f7f
14 35 4 7f7f7f
15 35 4 7f7f7f
0 36 4 7f7f7f
1 36 4 7f7f7f
2 36 4 7f7f7f
3 36 4 7f7f7f
4 36 4 7f7f7f
5 36 4 7f7f7f
6 36 4 7f7f7f
7 36 4 7f7f7f
8 36 4 7f7f7f
9 36 4 7f7f7f
10 36 4 7f7f7f
11 36 4 7f7f7f
12 36 4 7f7f7f
13 36 4 7f7f7f
14 36 4 7f7f7f
15 36 4 7f7f7f
0 37 4 7f7f7f
1 37 4 7f7f7f
2 37 4 7f7f7f
3 37 4 7f7f7f
4 37 4 7f7f7f
5 37 4 7f7f7f
6 37 4 7f7f7f
7 37 4 7f7f7f
8 37 4 7f7f7f
9 37 4 7f7f7f
10 37 4 7f7f7f
11 37 4 7f7f7f
12 37 4 7f7f7f
13 37 4 7f7f7f
14 37 4 7f7f7f
15 37 4 7f7f7f
0 38 4 7f7f7f
1 38 4 7f7f7f
2 38 4 7f7f7f
3 38 4 7f7f7f
4 38 4 7f7f7f
5 38 4 7f7f7f
6 38 4 7f7f7f
7 38 4 7f7f7f
8 38 4 7f7f7f
9 38 4 7f7f7f
10 38 4 7f7f7f
11 38 4 7f7f7f
12 38 4 7f7f7f
13 38 4 7f7f7f
14 38 4 7f7f7f
15 38 4 7f7f7f
0 39 4 7f7f7f
1 39 4 7f7f7f
2 39 4 7f7f7f
3 39 4 7f7f7f
4 39 4 7f7f7f
5 39 4 7f7f7f
6 39 4 7f7f7f
7 39 4 7f7f7f
8 39 4 7f7f7f
9 39 4 7f7f7f
10 39 4 7f7f7f
11 39 4 7f7f7f
12 39 4 7f7f7f
13 39 4 7f7f7f
14 39 4 7f7f7f
15 39 4 7f7f7f
0 40 4 7f7f7f
1 40 4 7f7f7f
2 40 4 7f7f7f
3 40 4 7f7f7f
4 40 4 7f7f7f
5 40 4 7f7f7f
6 40 4 7f7f7f
7 40 4 7f7f7f
8 40 4 7f7f7f
9 40 4 7f7f7f
10 40 4 7f7f7f
11 40 4 7f7f7f
12 40 4 7f7f7f
13 40 4 7f7f7f
14 40 4 7f7f7f
15 40 4 7f7f7f
0 41 4 7f7f7f
1 41 4 7f7f7f
2 41 4 7f7f7f
3 41 4 7f7f7f
4 41 4 7f7f7f
5 41 4 7f7f7f
6 41 4 7f7f7f
7 41 4 7f7f7f
8 41 4 7f7f7f
9 41 4 7f7f7f
10 41 4 7f7f7f
11 41 4 7f7f7f
12 41 4 7f7f7f
13 41 4 7f7f7f
14 41 4 7f7f7f
15 41 4 7f7f7f
0 42 4 7f7f7f
1 42 4 7f7f7f
2 42 4 7f7f7f
3 42 4 7f7f7f
4 42 4 7f7f7f
5 42 4 7f7f7f
6 42 4 7f7f7f
7 42 4 7f7f7f
8 42 4 7f7f7f
9 42 4 7f7f7f
10 42 4 7f7f7f
11 42 4 7f7f7f
12 42 4 7f7f7f
13 42 4 7f7f7f
14 42 4 7f7f7f
15 42 4 7f7f7f
0 43 4 7f7f7f
1 43 4 7f7f7f
2 43 4 7f7f7f
3 43 4 7f7f7f
4 43 4 7f7f7f
5 43 4 7f7f7f
6 43 4 7f7f7f
7 43 4 7f7f7f
8 43 4 7f7f7f
9 43 4 7f7f7f
10 43 4 7f7f7f
11 43 4 7f7f7f
12 43 4 7f7f7f
13 43 4 7f7f7f
14 43 4 7f7f7f
15 43 4 7f7f7f
0 44 4 7f7f7f
1 44 4 7f7f7f
2 44 4 7f7f7f
3 44 4 7f7f7f
4 44 4 7f7f7f
5 44 4 7f7f7f
6 44 4 7f7f7f
7 44 4 7f7f7f
8 44 4 7f7f7f
9 44 4 7f7f7f
10 44 4 7f7f7f
11 44 4 7f7f7f
12 44 4 7f7f7f
13 44 4 7f7f7f
14 44 4 7f7f7f
15 44 4 7f7f7f
0 45 4 7f7f7f
1 45 4 7f7f7f
2 45 4 7f7f7f
3 45 4 7f7f7f
4 45 4 7f7f7f
5 45 4 7f7f7f
6 45 4 7f7f7f
7 45 4 7f7f7f
8 45 4 7f7f7f
9 45 4 7f7f7f
10 45 4 7f7f7f
11 45 4 7f7f7f
12 45 4 7f7f7f
13 45 4 7f7f7f
14 45 4 7f7f7f
15 45 4 7f7f7f
0 46 4 7f7f7f
1 46 4 7f7f7f
2 46 4 7f7f7f
3 46 4 7f7f7f
4 46 4 7f7f7f
5 46 4 7f7f7f
6 46 4 7f7f7f
7 46 4 7f7f7f
8 46 4 7f7f7f
9 46 4 7f7f7f
10 46 4 7f7f7f
11 46 4 7f7f7f
12 46 4 7f7f7f
13 46 4 7f7f7f
14 46 4 7f7f7f
15 46 4 7f7f7f
0 47 4 7f7f7f
1 47 4 7f7f7f
2 47 4 7f7f7f
3 47 4 7f7f7f
4 47 4 7f7f7f
5 47 4 7f7f7f
6 47 4 7f7f7f
7 47 4 7f7f7f
8 47 4 7f7f7f
9 47 4 7f7f7f
10 47 4 7f7f7f
11 47 4 7f7f7f
12 47 4 7f7f7f
13 47 4 7f7f7f
14 47 4 7f7f7f
15 47 4 7f7f7f
0 32 5 7f7f7f
1 32 5 7f7f7f
2 32 5 7f7f7f
3 32 5 7f7f7f
4 32 5 7f7f7f
5 32 5 7f7f7f
6 32 5 7f7f7f
7 32 5 7f7f7f
8 32 5 7f7f7f
9 32 5 7f7f7f
10 32 5 7f7f7f
11 32 5 7f7f7f
12 32 5 7f7f7f
13 32 5 7f7f7f
14 32 5 7f7f7f
15 32 5 7f7f7f
0 33 5 7f7f7f
1 33 5 7f7f7f
2 33 5 7f7f7f
3 33 5 7f7f7f
4 33 5 7f7f7f
5 33 5 7f7f7f
6 33 5 7f7f7f
7 33 5 7f7f7f
8 33 5 7f7f7f
9 33 5 7f7f7f
10 33 5 7f7f7f
11 33 5 7f7f7f
12 33 5 7f7f7f
13 33 5 7f7f7f
14 33 5 7f7f7f
15 33 5 7f7f7f
0 34 5 7f7f7f
1 34 5 7f7f7f
2 34 5 7f7f7f
3 34 5 7f7f7f
4 34 5 7f7f7f
5 34 5 7f7f7f
6 34 5 7f7f7f
7 34 5 7f7f7f
8 34 5 7f7f7f
9 34 5 7f7f7f
10 34 5 7f7f7f
11 34 5 7f7f7f
12 34 5 7f7f7f
13 34 5 7f7f7f
14 34 5 7f7f7f
15 34 5 7f7f7f
0 35 5 7f7f7f
1 35 5 7f7f7f
2 35 5 7f7f7f
3 35 5 7f7f7f
4 35 5 7f7f7f
5 35 5 7f7f7f
6 35 5 7f7f7f
7 35 5 7f7f7f
8 35 5 7f7f7f
9 35 5 7f7f7f
10 35 5 7f7f7f
11 35 5 7f7f7f
12 35 5 7f7f7f
13 35 5 7f7f7f
14 35 5 7f7f7f
15 35 5 7f7f7f
0 36 5 7f7f7f
1 36 5 7f7f7f
2 36 5 7f7f7f
3 36 5 7f7f7f
4 36 5 7f7f7f
5 36 5 7f7f7f
6 36 5 7f7f7f
7 36 5 7f7f7f
8 36 5 7f7f7f
9 36 5 7f7f7f
10 36 5 7f7f7f
11 36 5 7f7f7f
12 36 5 7f7f7f
13 36 5 7f7f7f
14 36 5 7f7f7f
15 36 5 7f7f7f
0 37 5 7f7f7f
1 37 5 7f7f7f
2 37 5 7f7f7f
3 37 5 7f7f7f
4 37 5 7f7f7f
5 37 5 7f7f7f
6 37 5 7f7f7f
7 37 5 7f7f7f
8 37 5 7f7f7f
9 37 5 7f7f7f
10 37 5 7f7f7f
11 37 5 7f7f7f
12 37 5 7f7f7f
13 37 5 7f7f7f
14 37 5 7f7f7f
15 37 5 7f7f7f
0 38 5 7f7f7f
1 38 5 7f7f7f
2 38 5 7f7f7f
3 38 5 7f7f7f
4 38 5 7f7f7f
5 38 5 7f7f7f
6 38 5 7f7f7f
7 38 5 7f7f7f
8 38 5 7f7f7f
9 38 5 7f7f7f
10 38 5 7f7f7f
11 38 5 7f7f7f
12 38 5 7f7f7f
13 38 5 7f7f7f
14 38 5 7f7f7f
15 38 5 7f7f7f
0 39 5 7f7f7f
1 39 5 7f7f7f
2 39 5 7f7f7f
3 39 5 7f7f7f
4 39 5 7f7f7f
5 39 5 7f7f7f
6 39 5 7f7f7f
7 39 5 7f7f7f
8 39 5 7f7f7f
9 39 5 7f7f7f
10 39 5 7f7f7f
11 39 5 7f7f7f
12 39 5 7f7f7f
13 39 5 7f7f7f
14 39 5 7f7f7f
15 39 5 7f7f7f
0 40 5 7f7f7f
1 40 5 7f7f7f
2 40 5 7f7f7f
3 40 5 7f7f7f
4 40 5 7f7f7f
5 40 5 7f7f7f
6 40 5 7f7f7f
7 40 5 7f7f7f
8 40 5 7f7f7f
9 40 5 7f7f7f
10 40 5 7f7f7f
11 40 5 7f7f7f
12 40 5 7f7f7f
13 40 5 7f7f7f
14 40 5 7f7f7f
15 40 5 7f7f7f
0 41 5 7f7f7f
1 41 5 7f7f7f
2 41 5 7f7f7f
3 41 5 7f7f7f
4 41 5 7f7f7f
5 41 5 7f7f7f
6 41 5 7f7f7f
7 41 5 7f7f7f
8 41 5 7f7f7f
9 41 5 7f7f7f
10 41 5 7f7f7f
11 41 5 7f7f7f
12 41 5 7f7f7f
13 41 5 7f7f7f
14 41 5 7f7f7f
15 41 5 7f7f7f
0 42 5 7f7f7f
1 42 5 7f7f7f
2 42 5 7f7f7f
3 42 5 7f7f7f
4 42 5 7f7f7f
5 42 5 7f7f7f
6 42 5 7f7f7f
7 42 5 7f7f7f
8 42 5 7f7f7f
9 42 5 7f7f7f
10 42 5 7f7f7f
11 42 5 7f7f7f
12 42 5 7f7f7f
13 42 5 7f7f7f
14 42 5 7f7f7f
15 42 5 7f7f7f
0 43 5 7f7f7f
1 43 5 7f7f7f
2 43 5 7f7f7f
3 43 5 7f7f7f
4 43 5 7f7f7f
5 43 5 7f7f7f
6 43 5 7f7f7f
7 43 5 7f7f7f
8 43 5 7f7f7f
9 43 5 7f7f7f
10 43 5 7f7f7f
11 43 5 7f7f7f
12 43 5 7f7f7f
13 43 5 7f7f7f
14 43 5 7f7f7f
15 43 5 7f7f7f
0 44 5 7f7f7f
1 44 5 7f7f7f
2 44 5 7f7f7f
3 44 5 7f7f7f
4 44 5 7f7f7f
5 44 5 7f7f7f
6 44 5 7f7f7f
7 44 5 7f7f7f
8 44 5 7f7f7f
9 44 5 7f7f7f
10 44 5 7f7f7f
11 44 5 7f7f7f
12 44 5 7f7f7f
13 44 5 7f7f7f
14 44 5 7f7f7f
15 44 5 7f7f7f
0 45 5 7f7f7f
1 45 5 7f7f7f
2 45 5 7f7f7f
3 45 5 7f7f7f
4 45 5 7f7f7f
5 45 5 7f7f7f
6 45 5 7f7f7f
7 45 5 7f7f7f
8 45 5 7f7f7f
9 45 5 7f7f7f
10 45 5 7f7f7f
11 45 5 7f7f7f
12 45 5 7f7f7f
13 45 5 7f7f7f
14 45 5 7f7f7f
15 45 5 7f7f7f
0 46 5 7f7f7f
1 46 5 7f7f7f
2 46 5 7f7f7f
3 46 5 7f7f7f
4 46 5 7f7f7f
5 46 5 7f7f7f
6 46 5 7f7f7f
7 46 5 7f7f7f
8 46 5 7f7f7f
9 46 5 7f7f7f
10 46 5 7f7f7f
11 46 5 7f7f7f
12 46 5 7f7f7f
13 46 5 7f7f7f
14 46 5 7f7f7f
15 46 5 7f7f7f
0 47 5 7f7f7f
1 47 5 7f7f7f
2 47 5 7f7f7f
3 47 5 7f7f7f
4 47 5 7f7f7f
5 47 5 7f7f7f
6 47 5 7f7f7f
7 47 5 7f7f7f
8 47 5 7f7f7f
9 47 5 7f7f7f
10 47 5 7f7f7f
11 47 5 7f7f7f
12 47 5 7f7f7f
13 47 5 7f7f7f
14 47 5 7f7f7f
15 47 5 7f7f7f
0 32 6 7f7f7f
1 32 6 7f7f7f
2 32 6 7f7f7f
3 32 6 7f7f7f
4 32 6 7f7f7f
5 32 6 7f7f7f
6 32 6 7f7f7f
7 32 6 7f7f7f
8 32 6 7f7f7f
9 32 6 7f7f7f
10 32 6 7f7f7f
11 32 6 7f7f7f
12 32 6 7f7f7f
13 32 6 7f7f7f
14 32 6 7f7f7f
15 32 6 7f7f7f
0 33 6 7f7f7f
1 33 6 7f7f7f
2 33 6 7f7f7f
3 33 6 7f7f7f
4 33 6 7f7f7f
5 33 6 7f7f7f
6 33 6 7f7f7f
7 33 6 7f7f7f
8 33 6 7f7f7f
9 33 6 7f7f7f
10 33 6 7f7f7f
11 33 6 7f7f7f
12 33 6 7f7f7f
13 33 6 7f7f7f
14 33 6 7f7f7f
15 33 6 7f7f7f
0 34 6 7f7f7f
1 34 6 7f7f7f
2 34 6 7f7f7f
3 34 6 7f7f7f
4 34 6 7f7f7f
5 34 6 7f7f7f
6 34 6 7f7f7f
7 34 6 7f7f7f
8 34 6 7f7f7f
9 34 6 7f7f7f
10 34 6 7f7f7f
11 34 6 7f7f7f
12 34 6 7f7f7f
13 34 6 7f7f7f
14 34 6 7f7f7f
15 34 6 7f7f7f
0 35 6 7f7f7f
1 35 6 7f7f7f
2 35 6 7f7f7f
3 35 6 7f7f7f
4 35 6 7f7f7f
5 35 6 7f7f7f
6 35 6 7f7f7f
7 35 6 7f7f7f
8 35 6 7f7f7f
9 35 6 7f7f7f
10 35 6 7f7f7f
11 35 6 7f7f7f
12 35 6 7f7f7f
13 35 6 7f7f7f
14 35 6 7f7f7f
15 35 6 7f7f7f
0 36 6 7f7f7f
1 36 6 7f7f7f
2 36 6 7f7f7f
3 36 6 7f7f7f
4 36 6 7f7f7f
5 36 6 7f7f7f
6 36 6 7f7f7f
7 36 6 7f7f7f
8 36 6 7f7f7f
9 36 6 7f7f7f
10 36 6 7f7f7f
11 36 6 7f7f7f
12 36 6 7f7f7f
13 36 6 7f7f7f
14 36 6 7f7f7f
15 36 6 7f7f7f
0 37 6 7f7f7f
1 37 6 7f7f7f
2 37 6 7f7f7f
3 37 6 7f7f7f
4 37 6 7f7f7f
5 37 6 7f7f7f
6 37 6 7f7f7f
7 37 6 7f7f7f
8 37 6 7f7f7f
9 37 6 7f7f7f
10 37 6 7f7f7f
11 37 6 7f7f7f
12 37 6 7f7f7f
13 37 6 7f7f7f
14 37 6 7f7f7f
15 37 6 7f7f7f
0 38 6 7f7f7f
1 38 6 7f7f7f
2 38 6 7f7f7f
3 38 6 7f7f7f
4 38 6 7f7f7f
5 38 6 7f7f7f
6 38 6 7f7f7f
7 38 6 7f7f7f
8 38 6 7f7f7f
9 38 6 7f7f7f
10 38 6 7f7f7f
11 38 6 7f7f7f
12 38 6 7f7f7f
13 38 6 7f7f7f
14 38 6 7f7f7f
15 38 6 7f7f7f
0 39 6 7f7f7f
1 39 6 7f7f7f
2 39 6 7f7f7f
3 39 6 7f7f7f
4 39 6 7f7f7f
5 39 6 7f7f7f
6 39 6 7f7f7f
7 39 6 7f7f7f
8 39 6 7f7f7f
9 39 6 7f7f7f
10 39 6 7f7f7f
11 39 6 7f7f7f
12 39 6 7f7f7f
13 39 6 7f7f7f
14 39 6 7f7f7f
15 39 6 7f7f7f
0 40 6 7f7f7f
1 40 6 7f7f7f
2 40 6 7f7f7f
3 40 6 7f7f7f
4 40 6 7f7f7f
5 40 6 7f7f7f
6 40 6 7f7f7f
7 40 6 7f7f7f
8 40 6 7f7f7f
9 40 6 7f7f7f
10 40 6 7f7f7f
11 40 6 7f7f7f
12 40 6 7f7f7f
13 40 6 7f7f7f
14 40 6 7f7f7f
15 40 6 7f7f7f
0 41 6 7f7f7f
1 41 6 7f7f7f
2 41 6 7f7f7f
3 41 6 7f7f7f
4 41 6 7f7f7f
5 41 6 7f7f7f
6 41 6 7f7f7f
7 41 6 7f7f7f
8 41 6 7f7f7f
9 41 6 7f7f7f
10 41 6 7f7f7f
11 41 6 7f7f7f
12 41 6 7f7f7f
13 41 6 7f7f7f
14 41 6 7f7f7f
15 41 6 7f7f7f
0 42 6 7f7f7f
1 42 6 7f7f7f
2 42 6 7f7f7f
3 42 6 7f7f7f
4 42 6 7f7f7f
5 42 6 7f7f7f
6 42 6 7f7f7f
7 42 6 7f7f7f
8 42 6 7f7f7f
9 42 6 7f7f7f
10 42 6 7f7f7f
11 42 6 7f7f7f
12 42 6 7f7f7f
13 42 6 7f7f7f
14 42 6 7f7f7f
15 42 6 7f7f7f
0 43 6 7f7f7f
1 43 6 7f7f7f
2 43 6 7f7f7f
3 43 6 7f7f7f
4 43 6 7f7f7f
5 43 6 7f7f7f
6 43 6 7f7f7f
7 43 6 7f7f7f
8 43 6 7f7f7f
9 43 6 7f7f7f
10 43 6 7f7f7f
11 43 6 7f7f7f
12 43 6 7f7f7f
13 43 6 7f7f7f
14 43 6 7f7f7f
15 43 6 7f7f7f
0 44 6 7f7f7f
1 44 6 7f7f7f
2 44 6 7f7f7f
3 44 6 7f7f7f
4 44 6 7f7f7f
5 44 6 7f7f7f
6 44 6 7f7f7f
7 44 6 7f7f7f
8 44 6 7f7f7f
9 44 6 7f7f7f
10 44 6 7f7f7f
11 44 6 7f7f7f
12 44 6 7f7f7f
13 44 6 7f7f7f
14 44 6 7f7f7f
15 44 6 7f7f7f
0 45 6 7f7f7f
1 45 6 7f7f7f
2 45 6 7f7f7f
3 45 6 7f7f7f
4 45 6 7f7f7f
5 45 6 7f7f7f
6 45 6 7f7f7f
7 45 6 7f7f7f
8 45 6 7f7f7f
9 45 6 7f7f7f
10 45 6 7f7f7f
11 45 6 7f7f7f
12 45 6 7f7f7f
13 45 6 7f7f7f
14 45 6 7f7f7f
15 45 6 7f7f7f
0 46 6 7f7f7f
1 46 6 7f7f7f
2 46 6 7f7f7f
3 46 6 7f7f7f
4 46 6 7f7f7f
5 46 6 7f7f7f
6 46 6 7f7f7f
7 46 6 7f7f7f
8 46 6 7f7f7f
9 46 6 7f7f7f
10 46 6 7f7f7f
11 46 6 7f7f7f
12 46 6 7f7f7f
13 46 6 7f7f7f
14 46 6 7f7f7f
15 46 6 7f7f7f
0 47 6 7f7f7f
1 47 6 7f7f7f
2 47 6 7f7f7f
3 47 6 7f7f7f
4 47 6 7f7f7f
5 47 6 7f7f7f
6 47 6 7f7f7f
7 47 6 7f7f7f
8 47 6 7f7f7f
9 47 6 7f7f7f
10 47 6 7f7f7f
11 47 6 7f7f7f
12 47 6 7f7f7f
13 47 6 7f7f7f
14 47 6 7f7f7f
15 47 6 7f7f7f
0 32 7 7f7f7f
1 32 7 7f7f7f
2 32 7 7f7f7f
3 32 7 7f7f7f
4 32 7 7f7f7f
5 32 7 7f7f7f
6 32 7 7f7f7f
7 32 7 7f7f7f
8 32 7 7f7f7f
9 32 7 7f7f7f
10 32 7 7f7f7f
11 32 7 7f7f7f
12 32 7 7f7f7f
13 32 7 7f7f7f
14 32 7 7f7f7f
15 32 7 7f7f7f
0 33 7 7f7f7f
1 33 7 7f7f7f
2 33 7 7f7f7f
3 33 7 7f7f7f
4 33 7 7f7f7f
5 33 7 7f7f7f
6 33 7 7f7f7f
7 33 7 7f7f7f
8 33 7 7f7f7f
9 33 7 7f7f7f
10 33 7 7f7f7f
11 33 7 7f7f7f
12 33 7 7f7f7f
13 33 7 7f7f7f
14 33 7 7f7f7f
15 33 7 7f7f7f
0 34 7 7f7f7f
1 34 7 7f7f7f
2 34 7 7f7f7f
3 34 7 7f7f7f
4 34 7 7f7f7f
5 34 7 7f7f7f
6 34 7 7f7f7f
7 34 7 7f7f7f
8 34 7 7f7f7f
9 34 7 7f7f7f
10 34 7 7f7f7f
11 34 7 7f7f7f
12 34 7 7f7f7f
13 34 7 7f7f7f
14 34 7 7f7f7f
15 34 7 7f7f7f
0 35 7 7f7f7f
1 35 7 7f7f7f
2 35 7 7f7f7f
3 35 7 7f7f7f
4 35 7 7f7f7f
5 35 7 7f7f7f
6 35 7 7f7f7f
7 35 7 7f7f7f
8 35 7 7f7f7f
9 35 7 7f7f7f
10 35 7 7f7f7f
11 35 7 7f7f7f
12 35 7 7f7f7f
13 35 7 7f7f7f
14 35 7 7f7f7f
15 35 7 7f7f7f
0 36 7 7f7f7f
1 36 7 7f7f7f
2 36 7 7f7f7f
3 36 7 7f7f7f
4 36 7 7f7f7f
5 36 7 7f7f7f
6 36 7 7f7f7f
7 36 7 7f7f7f
8 36 7 7f7f7f
9 36 7 7f7f7f
10 36 7 7f7f7f
11 36 7 7f7f7f
12 36 7 7f7f7f
13 36 7 7f7f7f
14 36 7 7f7f7f
15 36 7 7f7f7f
0 37 7 7f7f7f
1 37 7 7f7f7f
2 37 7 7f7f7f
3 37 7 7f7f7f
4 37 7 7f7f7f
5 37 7 7f7f7f
6 37 7 7f7f7f
7 37 7 7f7f7f
8 37 7 7f7f7f
9 37 7 7f7f7f
10 37 7 7f7f7f
11 37 7 7f7f7f
12 37 7 7f7f7f
13 37 7 7f7f7f
14 37 7 7f7f7f
15 37 7 7f7f7f
0 38 7 7f7f7f
1 38 7 7f7f7f
2 38 7 7f7f7f
3 38 7 7f7f7f
4 38 7 7f7f7f
5 38 7 7f7f7f
6 38 7 7f7f7f
7 38 7 7f7f7f
8 38 7 7f7f7f
9 38 7 7f7f7f
10 38 7 7f7f7f
11 38 7 7f7f7f
12 38 7 7f7f7f
13 38 7 7f7f7f
14 38 7 7f7f7f
15 38 7 7f7f7f
0 39 7 7f7f7f
1 39 7 7f7f7f
2 39 7 7f7f7f
3 39 7 7f7f7f
4 39 7 7f7f7f
5 39 7 7f7f7f
6 39 7 7f7f7f
7 39 7 7f7f7f
8 39 7 7f7f7f
9 39 7 7f7f7f
10 39 7 7f7f7f
11 39 7 7f7f7f
12 39 7 7f7f7f
13 39 7 7f7f7f
14 39 7 7f7f7f
15 39 7 7f7f7f
0 40 7 7f7f7f
1 40 7 7f7f7f
2 40 7 7f7f7f
3 40 7 7f7f7f
4 40 7 7f7f7f
5 40 7 7f7f7f
6 40 7 7f7f7f
7 40 7 7f7f7f
8 40 7 7f7f7f
9 40 7 7f7f7f
10 40 7 7f7f7f
11 40 7 7f7f7f
12 40 7 7f7f7f
13 40 7 7f7f7f
14 40 7 7f7f7f
15 40 7 7f7f7f
0 41 7 7f7f7f
1 41 7 7f7f7f
2 41 7 7f7f7f
3 41 7 7f7f7f
4 41 7 7f7f7f
5 41 7 7f7f7f
6 41 7 7f7f7f
7 41 7 7f7f7f
8 41 7 7f7f7f
9 41 7 7f7f7f
10 41 7 7f7f7f
11 41 7 7f7f7f
12 41 7 7f7f7f
13 41 7 7f7f7f
14 41 7 7f7f7f
15 41 7 7f7f7f
0 42 7 7f7f7f
1 42 7 7f7f7f
2 42 7 7f7f7f
3 42 7 7f7f7f
4 42 7 7f7f7f
5 42 7 7f7f7f
6 42 7 7f7f7f
7 42 7 7f7f7f
8 42 7 7f7f7f
9 42 7 7f7f7f
10 42 7 7f7f7f
11 42 7 7f7f7f
12 42 7 7f7f7f
13 42 7 7f7f7f
14 42 7 7f7f7f
15 42 7 7f7f7f
0 43 7 7f7f7f
1 43 7 7f7f7f
2 43 7 7f7f7f
3 43 7 7f7f7f
4 43 7 7f7f7f
5 43 7 7f7f7f
6 43 7 7f7f7f
7 43 7 7f7f7f
8 43 7 7f7f7f
9 43 7 7f7f7f
10 43 7 7f7f7f
11 43 7 7f7f7f
12 43 7 7f7f7f
13 43 7 7f7f7f
14 43 7 7f7f7f
15 43 7 7f7f7f
0 44 7 7f7f7f
1 44 7 7f7f7f
2 44 7 7f7f7f
3 44 7 7f7f7f
4 44 7 7f7f7f
5 44 7 7f7f7f
6 44 7 7f7f7f
7 44 7 7f7f7f
8 44 7 7f7f7f
9 44 7 7f7f7f
10 44 7 7f7f7f
11 44 7 7f7f7f
12 44 7 7f7f7f
13 44 7 7f7f7f
14 44 7 7f7f7f
15 44 7 7f7f7f
0 45 7 7f7f7f
1 45 7 7f7f7f
2 45 7 7f7f7f
3 45 7 7f7f7f
4 45 7 7f7f7f
5 45 7 7f7f7f
6 45 7 7f7f7f
7 45 7 7f7f7f
8 45 7 7f7f7f
9 45 7 7f7f7f
10 45 7 7f7f7f
11 45 7 7f7f7f
12 45 7 7f7f7f
13 45 7 7f7f7f
14 45 7 7f7f7f
15 45 7 7f7f7f
0 46 7 7f7f7f
1 46 7 7f7f7f
2 46 7 7f7f7f
3 46 7 7f7f7f
4 46 7 7f7f7f
5 46 7 7f7f7f
6 46 7 7f7f7f
7 46 7 7f7f7f
8 46 7 7f7f7f
9 46 7 7f7f7f
10 46 7 7f7f7f
11 46 7 7f7f7f
12 46 7 7f7f7f
13 46 7 7f7f7f
14 46 7 7f7f7f
15 46 7 7f7f7f
0 47 7 7f7f7f
1 47 7 7f7f7f
2 47 7 7f7f7f
3 47 7 7f7f7f
4 47 7 7f7f7f
5 47 7 7f7f7f
6 47 7 7f7f7f
7 47 7 7f7f7f
8 47 7 7f7f7f
9 47 7 7f7f7f
10 47 7 7f7f7f
11 47 7 7f7f7f
12 47 7 7f7f7f
13 47 7 7f7f7f
14 47 7 7f7f7f
15 47 7 7f7f7f
0 32 8 7f7f7f
1 32 8 7f7f7f
2 32 8 7f7f7f
3 32 8 7f7f7f
4 32 8 7f7f7f
5 32 8 7f7f7f
6 32 8 7f7f7f
7 32 8 7f7f7f
8 32 8 7f7f7f
9 32 8 7f7f7f
10 32 8 7f7f7f
11 32 8 7f7f7f
12 32 8 7f7f7f
13 32 8 7f7f7f
14 32 8 7f7f7f
15 32 8 7f7f7f
0 33 8 7f7f7f
1 33 8 7f7f7f
2 33 8 7f7f7f
3 33 8 7f7f7f
4 33 8 7f7f7f
5 33 8 7f7f7f
6 33 8 7f7f7f
7 33 8 7f7f7f
8 33 8 7f7f7f
9 33 8 7f7f7f
10 33 8 7f7f7f
11 33 8 7f7f7f
12 33 8 7f7f7f
13 33 8 7f7f7f
14 33 8 7f7f7f
15 33 8 7f7f7f
0 34 8 7f7f7f
1 34 8 7f7f7f
2 34 8 7f7f7f
3 34 8 7f7f7f
4 34 8 7f7f7f
5 34 8 7f7f7f
6 34 8 7f7f7f
7 34 8 7f7f7f
8 34 8 7f7f7f
9 34 8 7f7f7f
10 34 8 7f7f7f
11 34 8 7f7f7f
12 34 8 7f7f7f
13 34 8 7f7f7f
14 34 8 7f7f7f
15 34 8 7f7f7f
0 35 8 7f7f7f
1 35 8 7f7f7f
2 35 8 7f7f7f
3 35 8 7f7f7f
4 35 8 7f7f7f
5 35 8 7f7f7f
6 35 8 7f7f7f
7 35 8 7f7f7f
8 35 8 7f7f7f
9 35 8 7f7f7f
10 35 8 7f7f7f
11 35 8 7f7f7f
12 35 8 7f7f7f
13 35 8 7f7f7f
14 35 8 7f7f7f
15 35 8 7f7f7f
0 36 8 7f7f7f
1 36 8 7f7f7f
2 36 8 7f7f7f
3 36 8 7f7f7f
4 36 8 7f7f7f
5 36 8 7f7f7f
6 36 8 7f7f7f
7 36 8 7f7f7f
8 36 8 7f7f7f
9 36 8 7f7f7f
10 36 8 7f7f7f
11 36 8 7f7f7f
12 36 8 7f7f7f
13 36 8 7f7f7f
14 36 8 7f7f7f
15 36 8 7f7f7f
0 37 8 7f7f7f
1 37 8 7f7f7f
2 37 8 7f7f7f
3 37 8 7f7f7f
4 37 8 7f7f7f
5 37 8 7f7f7f
6 37 8 7f7f7f
7 37 8 7f7f7f
8 37 8 7f7f7f
9 37 8 7f7f7f
10 37 8 7f7f7f
11 37 8 7f7f7f
12 37 8 7f7f7f
13 37 8 7f7f7f
14 37 8 7f7f7f
15 37 8 7f7f7f
0 38 8 7f7f7f
